time,phoneme,F1,F2,F3
0.5219817179233366,,439.53293654401926,1632.6368298822736,2675.680884602498
1.0836684903381055,/u/,336.0538709157257,1338.8203796086573,2456.5321437382113
1.140389996754437,,224.13934734621296,1426.5893932071742,2403.225493541473
1.188603277208319,/u/,414.62833081370695,1269.603141297774,2577.916125172306
1.285029838116083,,299.7118785775728,1303.530871150785,2653.9241574554244
1.3899646249862967,/a/,620.2041764765058,1429.7903760245829,2455.8695391599344
1.4466861314026283,,564.7421186091352,1756.9410159357703,2572.0556965831406
1.5204240897438595,/e/,284.9134071148778,1931.2171771952544,2643.7810331305154
2.479517298514093,,450.6106300783925,1713.536936070395,2677.6218565779363
3.426766455666832,/u/,391.64910595702275,1343.6823810012797,2637.2597230045994
3.494332513032203,,308.04130419511995,1331.3254259428006,2396.6575195531054
3.574594544450191,/u/,329.3474575275547,1453.4916506379907,2769.9895670326164
3.696428790548125,,338.89726179436605,1419.9970228974503,2553.188238395617
3.7911289422797765,/a/,651.3167948744841,1602.7951610362668,2520.1771764297955
3.8279667924995904,,516.1626790615389,1840.617424414443,2574.697243876974
3.884319169987821,/e/,284.1256218272822,1416.9562654535177,1933.5020255493712
4.7778310176930265,,433.6539950837404,1502.5403123002598,2530.7399275010903
5.663930133456891,/u/,341.6786635014473,1336.5628970315572,2517.9678538069684
5.7234877151940395,,244.25538102603892,1330.823844575412,2251.5030786209354
5.805733899497721,/u/,311.5423934427766,1349.4795688514282,2724.108850471641
5.904996535726301,,329.8297768928285,1230.9837268417893,2585.3012582306337
5.990078795350799,/a/,624.1825671677869,1528.7217466843554,2489.7221916301964
6.046800301767131,,567.0614401603689,1811.1560680293283,2585.9559340178807
6.117702184787545,/e/,552.3391681913935,1804.146859175594,2635.5923553572275
6.543257341803118,,643.0181045908068,1772.7891226335378,2758.8491917985307
