time,phoneme,F1,F2,F3,,
4.810378029,/I/,607.3012725,912.3468492,2413.337085,,
5.092544754,/a/,856.3907237,1899.592493,2794.261979,,
5.161646809,/e/,556.790146,1359.973546,2331.173627,,
5.298411294,/a/,802.103661,1204.675982,1918.570123,,
5.377590732,/e/,635.5111251,2394.585013,2606.799536,,
6.241653188,/a/,939.9933606,1415.839931,2512.459209,,
6.692256174,/ɞ/,497.9492047,1607.696803,2693.518836,,
6.872209443,/a/,896.7888104,1869.095998,2824.04677,,
7.213400841,/a/,844.7223409,1718.184425,2231.657454,,
7.283942522,/I/,563.069189,2413.043104,3004.126258,,
7.596341397,/a/,828.0638425,1732.922725,2792.12545,,
7.658245322,/e/,680.8149512,2034.386285,2840.911361,,
7.799328684,/a/,736.2767755,993.4665447,1822.858887,,
7.86843074,/e/,630.4310755,991.9494672,2303.524489,,
1.184001033,/a/,923.0176677,1469.944905,2428.616432,,
1.451225817,/ɤ/,591.6414464,1061.348398,1643.161672,,
1.790089416,/e/,631.9398669,2247.553365,2954.650263,,
1.982930973,/a/,635.7090614,2498.734212,3022.325757,,
2.134909567,/ø/,488.6599405,2736.321594,3201.051511,,
2.277469196,/i/,238.7411492,451.0119922,2677.869166,,
2.514636129,/ɶ/,547.2235211,2488.164328,3063.767224,,
2.587392138,/i/,426.0950347,2686.858422,3041.404364,,
2.843500773,/u/,484.1234996,956.5231835,3974.585582,,
4.047944663,/a/,884.5425142,1561.496292,2821.752445,,
4.27134889,/ɤ/,606.7996188,1664.626886,2479.789847,,
4.846744835,/e/,516.9133111,2116.725365,2811.740561,,
4.992256851,/a/,661.7342474,2385.756685,3035.080718,,
5.095909246,/ø/,451.6027703,2574.621187,3079.919802,,
5.266337703,/i/,223.2473364,441.9464974,2752.598066,,
5.515502115,/ɶ/,565.1615198,2427.65786,3004.88939,,
5.587261465,/i/,348.0595163,2381.905427,2755.814429,,
5.868179733,/u/,456.5931803,918.7990869,2973.668114,,
6.878891969,/a/,868.8240856,1582.741948,2839.576759,,
7.129442934,/ɤ/,688.4761299,1720.59494,2922.197101,,
7.719490319,/e/,632.707305,892.8107525,2282.237114,,
7.942477117,/a/,362.4700078,2386.435713,3001.984171,,
8.024159219,/ø/,476.1449652,2550.125631,3089.584169,,
8.086586416,/i/,385.1132568,2382.369282,2971.038068,,
8.27783337,/ɶ/,538.8841582,2538.442869,2903.984616,,
8.328433364,/i/,404.2560085,2493.709068,3004.951963,,
8.567174245,/u/,465.4609082,966.7240293,3037.71288,,
1.782293844,/a/,932.28603,1380.777097,1672.710735,,
1.939119756,/a/,73.89329845,671.1703052,1515.134549,,
2.342667694,/i/,436.1996766,1576.478484,2792.274898,,
2.575648314,/a/,809.8991546,1408.145115,1907.21152,,
2.823880905,/ɶ/,687.8265179,1427.291591,1693.324307,,
4.532153796,/a/,1042.217378,1076.993668,1770.715747,,
4.848886842,/a/,380.1697042,1519.17327,2985.846048,,
5.183339218,/i/,541.0887817,2483.319354,3078.457197,,
5.409154074,/a/,721.1611682,940.1149804,1879.771457,,
5.60701994,/ɶ/,650.0094373,1698.434423,2345.319023,,
6.884950735,/a/,969.9938897,1235.533426,1800.787822,,
7.133759677,/a/,355.3866361,951.3787066,2451.033081,,
7.388475063,/i/,448.6309654,2456.903055,2908.3616,,
7.652788421,/a/,803.1894937,1200.070679,1838.964115,,
7.841056315,/ɶ/,661.3455288,1748.500287,3109.680012,,
1.247622485,/w/,559.6180639,2141.359168,2905.350309,,
1.324324842,/i/,466.3569755,1666.112002,2813.863342,,
1.605288911,/a/,458.1205612,726.3638188,1633.542962,,
2.081343758,/ɒ/,611.9548592,1230.208031,2955.323241,,
2.335628747,/i/,185.320746,565.8782326,2634.945602,,
2.490700904,/ɤ/,514.8483941,943.60074,3493.270487,,
2.780358847,/ɒ/,665.0599744,891.0165416,1081.837008,,
4.042278745,/w/,512.2476449,2340.008441,2983.07856,,
4.162334608,/i/,803.916093,1921.142391,3119.858997,,
4.377434696,/a/,727.0764237,1604.733094,2937.661017,,
4.966875637,/ɒ/,594.5321352,1395.378708,2860.878174,,
5.195315266,/i/,408.4338571,2238.459328,2826.441048,,
5.352613185,/ɤ/,478.0914777,944.900051,2939.106393,,
5.611900501,/ɒ/,718.0808162,1105.189443,2984.927411,,
6.760810536,/w/,567.754153,2113.783778,2865.136263,,
6.834178008,/i/,446.3141271,2625.823217,3048.203782,,
7.08429439,/a/,737.6246378,1615.359365,2942.691651,,
7.61229203,/ɒ/,554.6634965,1373.256833,2890.330507,,
7.828632916,/i/,403.0423147,2398.082761,2912.050045,,
8.003210236,/ɤ/,490.1209049,962.913046,2934.324131,,
8.254994061,/ɒ/,745.9415304,1052.212923,2879.876553,,
1.413548036,/a/,858.8529041,1378.689361,1776.136921,,
1.646693854,/ɶ/,824.1544266,1738.021578,2011.317678,,
1.766036314,/ɶ/,819.3107704,1404.977093,2433.386975,,
1.966451079,/ɶ/,618.0525469,1990.707285,3273.896507,,
3.269055238,/a/,960.7787763,1390.323933,2004.287685,,
3.52939301,/ɶ/,601.21491,1772.502602,3063.583424,,
3.688012735,/ɶ/,338.5378156,1752.081467,2735.135181,,
3.837064922,/ɶ/,643.6917428,1727.828922,2981.502029,,
4.927075384,/a/,869.7257601,1484.702642,2356.127806,,
5.17281007,/ɶ/,566.1341596,1729.771374,3000.489581,,
5.320351592,/ɶ/,283.0490252,1437.252114,2462.698891,,
5.533355224,/ɶ/,497.6536339,1336.453571,2327.142006,,
1.671022937,/ø/,560.9834989,2364.512869,2962.81539,,
2.241619206,/a/,742.9780787,1221.034479,1955.623563,,
2.424749765,/a/,855.9896649,1301.395181,1659.761928,,
2.681132547,/i/,451.1900875,2872.876527,3282.783953,,
2.83823929,/e/,496.5521879,2481.742353,3188.534075,,
3.022333694,/ɶ/,586.3107074,1676.901817,3158.904997,,
3.211247323,/ʌ/,705.3572934,2281.381315,3044.902655,,
3.432931684,/ɶ/,782.9646138,1163.408029,2605.040289,,
4.615234743,/ø/,666.3821202,2213.254107,2889.453638,,
4.926323599,/ɔ/,789.991012,1290.662109,3115.683603,,
5.088665598,/a/,791.6662727,1381.193161,3021.685551,,
5.271800169,/a/,848.9295405,1685.11349,2438.713571,,
5.466720789,/i/,450.243469,2688.04448,3179.749776,,
5.624264502,/e/,472.2623156,2607.692919,3112.805404,,
5.801801073,/ɶ/,501.4019728,1323.862148,2111.41085,,
5.953746787,/ʌ/,717.6072813,2071.191851,3168.826319,,
6.206456501,/ɶ/,757.7447926,1206.359802,2896.356658,,
7.221318147,/ø/,528.709918,2150.598854,2941.811156,,
7.550000717,/ɔ/,827.9309606,1441.341346,3092.572397,,
7.697947859,/a/,836.7677416,1581.535226,3249.283133,,
7.867487287,/a/,787.2137838,1738.763109,2709.47494,,
8.056219858,/i/,434.8138845,2693.219732,3183.326239,,
8.20407359,/e/,442.7897722,2612.19906,3138.863486,,
8.36081759,/ɶ/,572.3033486,1797.836216,3154.640602,,
8.506252018,/ʌ/,740.1827464,2046.535238,3108.353346,,
8.729372303,/ɶ/,819.0116729,1276.187494,2659.670917,,
1.921437498,/ɤ/,532.5645203,1609.75463,2908.909446,,
2.105075989,/ɞ/,532.2074132,1236.966674,2325.603199,,
2.401965734,/ʌ/,798.2049477,1084.448856,1830.317236,,
3.539765997,/ɤ/,518.4259657,1642.146507,2422.837126,,
3.724134867,/ɞ/,604.2806739,1812.986009,3061.228011,,
4.03763659,/ʌ/,767.6296702,1469.986494,1979.452543,,
5.010557109,/ɤ/,509.5213322,1671.854315,2839.054705,,
5.188208086,/ɞ/,604.7826813,1954.498319,3086.456298,,
5.470359636,/ʌ/,750.5024675,1633.746564,3140.083103,,
