time,phoneme,F1,F2,F3
0.46440923854134447,,437.2847825442916,1718.3667051672721,2451.683275108373
0.9805536924454299,/a/,653.9866720247195,1231.7158395954516,2167.3549218731278
1.1269264968863553,,662.0246081548618,850.5548203349458,1959.3486564989073
1.255633618032686,/o/,380.5570040518757,803.6960804272621,2276.288542645676
1.3199871786058512,,395.29349219892526,763.9677347674548,2286.605940885445
1.3691987249265072,/o/,446.0438417959474,996.4195262963336,2388.6901049921057
2.235062511585045,,425.7502431913347,1630.5449940614305,2685.834994065074
3.1572782935456853,/a/,546.4215027615155,1217.4056551399333,2180.9790902132286
3.352529312066772,,228.86012424079573,1222.477668937119,2489.66707826982
3.5052310405647886,/o/,388.43166572695225,768.1591704436402,2326.7252699400224
3.574311275907797,,454.71282074400676,770.5456553074926,2162.4343699337956
3.6286629108582034,/o/,442.740985010304,955.5514625519829,2350.30729732721
4.520630893066925,,418.5663902159299,1860.2372554451833,2848.2411948508097
5.455148165298717,/a/,436.6063582998205,1177.2456905418044,2182.3181389727965
5.663753259739221,,234.03911193587143,1248.185093859569,2523.474569547426
5.839628131085055,/o/,410.7271422378024,802.7211198175553,2276.4459197794254
5.906916294684471,,372.43443005331665,787.8063998518709,2259.048181961318
5.966021902510219,/o/,443.354754457686,984.081163272275,2303.624813526945
6.733419587344509,,330.6372872547023,1673.7799457885376,2361.1648373511625
