time,phoneme,F1,F2,F3
0.5964154952761246,,1252.0282446560843,2245.0026789693484,3140.1746407643827
1.230092192905531,/u/,623.1304659173712,1406.1971837832584,2522.4925222330326
1.307407500234136,,284.988909321447,1483.0362992167875,1955.6993112872603
1.3754075069744207,/u/,407.96941291626536,1285.747457832911,2451.059776938142
1.509314952931527,,275.64422303449123,1318.4627715451268,2396.890531148465
1.6513732869034137,/a/,479.5676059410473,1791.2703263287938,2144.972139311903
1.6897989018302355,,409.1178886965135,1200.008997745939,2134.226627821528
1.743361880213078,/e/,403.89052400395497,772.9802311263657,2062.373876164005
2.588242517158417,,1254.9562678010966,2309.601780313489,3416.1618163570347
3.4190926319054293,/u/,687.3420803411785,1553.2782169897248,2542.568005375754
3.5171749319132117,,293.70315532897365,1449.7474445477628,2153.3281726031264
3.605110787092603,/u/,400.33070057363125,1268.165466822454,2502.854653446888
3.696428790548125,,276.43001044963904,1516.060394400605,2380.7299294555364
3.7911289422797765,/a/,428.243462666179,1231.1967474376124,2283.635653529082
3.8279667924995904,,479.9207122865598,1633.4715372538963,2259.596308212039
3.884319169987821,/e/,447.02296015246685,1845.7790796271365,2611.0409658327035
4.699583240507952,,1469.5422982934926,2159.976455260587,3261.039267123448
5.502358845589686,/u/,659.2614400668446,1587.182753666131,2700.645323959254
5.6419995298316055,,393.9055260513587,1327.5055282657222,2473.3933163541706
5.782494766013578,/u/,241.0424509259334,1219.3063701205513,2434.842913676686
5.852035877864816,,472.2916548004111,1397.3927930675102,2255.1588867351093
5.911356088697205,/a/,462.1574711200867,1878.2389933034954,2669.9724082092653
5.942577252293199,,406.98073670523974,2106.0707428895344,2630.765465661363
6.011263812204385,/e/,306.8351250739849,1515.9310923778785,2356.662151815995
6.49020551109794,,281.7066294433933,1596.305548910372,2285.4402659326865
