time,phoneme,F1,F2,F3
0.9468623727005911,,777.7319931712015,1791.6551680727991,2711.530984694069
1.9454230155286591,/u/,416.50350139171405,1643.3218863197792,3037.998177446123
2.0065209711338587,,328.0601497772957,1729.8215619952928,2577.5741476693643
2.044119713044751,/u/,464.36035069043794,572.5967847920754,1531.205557366052
2.159265860146858,,376.75989915330865,1145.4298428259676,2837.897147503053
2.304960985051565,/a/,612.3750717417231,869.2554738099586,1606.1087657549235
2.427156896261965,/e/,517.9339056044839,673.7048207271712,2368.5616490824455
2.864242270976087,,694.3688598002757,1251.3123072876342,2583.136008414465
3.277828431995901,/u/,433.63993137019594,1560.124672362786,2946.067831199439
3.3671254440342695,/u/,484.8086419460643,1257.8112628818012,2797.2871904461617
3.501070962091823,,282.6726646488016,759.2961406720534,1358.189641286703
3.6256167946716533,/a/,816.5929171572652,1086.9055639709309,1682.063514714596
3.7031641998628686,/e/,659.8627478591154,965.3602227495037,2356.9572318636515
4.554463103539942,,749.8561633379452,1886.8478159613423,2637.4760144802303
