time,phoneme,F1,F2,F3
2.681011349,/a/,633.1112606,1236.772183,1633.266611
2.766963505,/ə/,721.3720666,1473.249831,1957.197019
2.826652502,/ə/,563.0249942,1432.718597,1757.192261
3.169795564,/i/,443.0897228,2613.239251,3200.284813
3.402582651,/a/,589.8953636,1197.694862,1759.691719
3.592393661,/ɶ/,563.3188859,648.605664,2044.555292
4.446632975,/a/,611.4038366,1180.470756,1623.809264
4.634056425,/ə/,537.5598557,1366.137215,1806.433289
4.973089927,/i/,430.503341,2813.217566,3261.469157
5.198851664,/a/,654.2479948,1112.013318,1797.263671
5.370560525,/ɶ/,402.539112,795.718569,2174.302258
1.461645547,/u/,465.9867413,1191.298274,1794.949264
1.548738771,/i/,511.2566906,2763.215185,3426.563523
1.82476772,/a/,700.4364499,881.1729679,1570.790078
2.288337937,/ɒ/,508.2290892,813.4229852,1278.984841
2.695783623,/i/,404.1359495,2516.637701,3452.260567
2.887571989,/ɤ/,395.0452433,642.6353442,1086.677703
3.077139194,/ɒ/,541.9806709,907.591708,1485.306573
0.957919581,/a/,724.9279952,1337.865161,1608.05495
1.239372694,/ɶ/,957.831573,1024.347128,1716.207071
1.386142722,/ɶ/,744.0696611,1276.027657,1647.034493
1.641695241,/ɶ/,408.8189938,705.6293778,1744.473202
2.754627207,/a/,915.7040094,1399.495171,1681.505918
3.074067856,/ɶ/,524.5666874,917.8358227,1705.72194
3.22256459,/ɶ/,690.0023433,1053.561676,1560.513906
3.543145184,/ɶ/,470.0774373,913.2276456,2072.206028
4.514487241,/a/,859.6544621,1295.231163,1644.379951
4.846014833,/ɶ/,759.3129728,1429.462999,3050.566294
4.965157562,/ɶ/,405.5986282,808.2320866,1488.609345
5.222436788,/ɶ/,642.6534837,790.6220539,1848.97296
0.984947433,/i/,349.3371062,698.7149857,3224.321303
1.181555369,/ɶ/,395.1344533,736.2162544,1957.564279
1.311641822,/i/,683.9049545,1018.070149,2321.40013
1.465503546,/ɶ/,421.8407983,708.2304042,2455.50206
1.512807711,/i/,691.1325332,1286.678696,1724.657587
1.693036008,/ɶ/,685.3911806,1674.894727,2832.903752
1.84168568,/a/,230.6668569,1933.843966,3117.893081
2.119355629,/ɤ/,647.0841449,1543.045195,2398.947475
2.32631135,/a/,553.0189529,999.2489786,2645.51676
3.23848852,/i/,222.6879419,1402.666441,2666.456385
3.426567041,/ɶ/,336.1858159,802.5299947,2480.31093
3.503436309,/i/,620.9891416,2698.546048,3235.942062
3.812516998,/ɶ/,562.9010113,1214.560775,2047.913935
3.850951632,/i/,723.8801846,1303.564563,2229.180411
3.998208078,/ɶ/,344.7211618,621.6422319,2603.935852
4.139381445,/a/,567.4661529,1039.382016,1336.431438
4.37225568,/ɤ/,770.3891988,1685.174551,2528.415693
4.589559188,/a/,211.1224123,486.2318997,2501.255454
5.451188963,/i/,779.8012272,1744.03118,3081.273039
5.645579515,/ɶ/,634.4217615,1939.598994,2618.832356
5.753492142,/i/,1012.698889,2308.760541,3448.328731
5.958897646,/ɶ/,394.3453026,2657.705625,3080.798093
5.99437577,/i/,395.6841104,789.749801,2837.171266
6.142904431,/ɶ/,385.9767039,643.385047,2489.762111
6.290729947,/a/,325.1552155,604.0989032,1555.117323
6.566303519,/ɤ/,635.2309186,1249.063049,2415.548769
6.720042055,/a/,774.2094202,1112.235522,1733.163092
0.733373706,/ɤ/,397.5645315,765.6080454,2062.071862
0.884287851,/ɞ/,590.8218081,988.7979056,2172.523239
1.256772591,/ʌ/,593.5223013,946.0957413,1560.558903
2.358037132,/ɤ/,413.0401786,1234.937739,2025.117966
2.534701322,/ɞ/,616.7409132,1335.193892,1905.178293
2.968912104,/ʌ/,567.518526,1162.361221,1528.193958
3.88915187,/ɤ/,411.6067342,1149.659305,1927.250151
4.025374861,/ɞ/,567.864346,1485.754847,2029.745229
4.391474147,/ʌ/,455.0480171,909.5650104,1354.985231
